taxon_id	species	genus	scientist_family	inat_family	preferred_common_name	regional_count	global_count	eligible	target_species	selected	dataset_role	selection_reason	estimated_accepted_observations	planned_accepted_target
122505	Myripristis kuntee	Myripristis	Holocentridae	Holocentridae	Pearly Soldierfish	0	116	False	False	False	ineligible	below_required_observation_threshold	40	0
106368	Myripristis leiognathus	Myripristis	Holocentridae	Holocentridae	Panamic Soldierfish	0	82	False	False	False	ineligible	below_required_observation_threshold	28	0
357466	Myripristis murdjan	Myripristis	Holocentridae	Holocentridae	Crimson Soldierfish	0	130	False	False	False	ineligible	below_required_observation_threshold	45	0
194743	Myripristis violacea	Myripristis	Holocentridae	Holocentridae	Violet Soldierfish	0	116	False	False	False	ineligible	below_required_observation_threshold	40	0
204998	Myripristis vittata	Myripristis	Holocentridae	Holocentridae	Whitetip Soldierfish	0	57	False	False	False	ineligible	below_required_observation_threshold	20	0
471817	Myripristis xanthacra	Myripristis	Holocentridae	Holocentridae	Yellowtip Soldierfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
194741	Neoniphon argenteus	Neoniphon	Holocentridae	Holocentridae	Silver Squirrelfish	0	26	False	False	False	ineligible	below_required_observation_threshold	9	0
1630713	Neoniphon coruscus	Neoniphon	Holocentridae	Holocentridae	Reef Squirrelfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
128191	Neoniphon marianus	Neoniphon	Holocentridae	Holocentridae	Caribbean Longjaw Squirrelfish	0	52	False	False	False	ineligible	below_required_observation_threshold	18	0
194744	Neoniphon opercularis	Neoniphon	Holocentridae	Holocentridae	Blackfin Squirrelfish	0	14	False	False	False	ineligible	below_required_observation_threshold	5	0
1449353	Neoniphon suborbitalis	Neoniphon	Holocentridae	Holocentridae	Tinsel Squirrelfish	0	80	False	False	False	ineligible	below_required_observation_threshold	28	0
1630712	Neoniphon vexillarius	Neoniphon	Holocentridae	Holocentridae	Dusky Squirrelfish	0	108	False	False	False	ineligible	below_required_observation_threshold	37	0
450439	Ostichthys trachypoma	Ostichthys	Holocentridae	Holocentridae	Bigeye Soldierfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
502357	Pristilepis oligolepis	Pristilepis	Holocentridae	Holocentridae	Rough Squirrelfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
53573	Sargocentron caudimaculatum	Sargocentron	Holocentridae	Holocentridae	Tailspot Squirrelfish	0	223	False	False	False	ineligible	below_required_observation_threshold	77	0
49623	Sargocentron cornutum	Sargocentron	Holocentridae	Holocentridae	Threespot Squirrelfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
53567	Sargocentron diadema	Sargocentron	Holocentridae	Holocentridae	Crown Squirrelfish	0	85	False	False	False	ineligible	below_required_observation_threshold	29	0
476128	Sargocentron hastatum	Sargocentron	Holocentridae	Holocentridae	Red Squirrelfish	0	13	False	False	False	ineligible	below_required_observation_threshold	4	0
326690	Sargocentron ittodai	Sargocentron	Holocentridae	Holocentridae	Samurai Squirrelfish	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
504009	Sargocentron marisrubri	Sargocentron	Holocentridae	Holocentridae		0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
318921	Sargocentron melanospilos	Sargocentron	Holocentridae	Holocentridae	Blackspot Squirrelfish	0	14	False	False	False	ineligible	below_required_observation_threshold	5	0
447375	Sargocentron microstoma	Sargocentron	Holocentridae	Holocentridae	Smallmouth Squirrelfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
530172	Sargocentron praslin	Sargocentron	Holocentridae	Holocentridae	Brownspot Squirrelfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
53574	Sargocentron punctatissimum	Sargocentron	Holocentridae	Holocentridae	Speckled Squirrelfish	0	29	False	False	False	ineligible	below_required_observation_threshold	10	0
360093	Sargocentron rubrum	Sargocentron	Holocentridae	Holocentridae	Red Squirrelfish	0	78	False	False	False	ineligible	below_required_observation_threshold	27	0
121460	Sargocentron spiniferum	Sargocentron	Holocentridae	Holocentridae	Sabre Squirrelfish	0	139	False	False	False	ineligible	below_required_observation_threshold	48	0
127097	Sargocentron tiere	Sargocentron	Holocentridae	Holocentridae	Bluestripe Squirrelfish	0	16	False	False	False	ineligible	below_required_observation_threshold	6	0
127098	Sargocentron tiereoides	Sargocentron	Holocentridae	Holocentridae	Pink Squirrelfish	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
194742	Sargocentron violaceum	Sargocentron	Holocentridae	Holocentridae	Violet Squirrelfish	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
122116	Sargocentron xantherythrum	Sargocentron	Holocentridae	Holocentridae	Hawaiian Squirrelfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
210173	Kyphosus vaigiensis	Kyphosus	Kyphosidae	Kyphosidae	Brassy Drummer	0	256	True	False	True	broad_pretraining	global_licensed_abundance	89	100
615594	Kyphosus azureus	Kyphosus	Kyphosidae	Kyphosidae	Zebra-perch Sea Chub	0	60	False	False	False	ineligible	below_required_observation_threshold	21	0
132397	Kyphosus bigibbus	Kyphosus	Kyphosidae	Kyphosidae	Grey Drummer	0	25	False	False	False	ineligible	below_required_observation_threshold	9	0
51356	Kyphosus cinerascens	Kyphosus	Kyphosidae	Kyphosidae	Highfin Chub	0	197	False	False	False	ineligible	below_required_observation_threshold	68	0
203919	Kyphosus cornelii	Kyphosus	Kyphosidae	Kyphosidae	Western Buffalo Bream	0	45	False	False	False	ineligible	below_required_observation_threshold	16	0
103742	Kyphosus elegans	Kyphosus	Kyphosidae	Kyphosidae	Cortez Sea Chub	0	79	False	False	False	ineligible	below_required_observation_threshold	27	0
530181	Kyphosus gladius	Kyphosus	Kyphosidae	Kyphosidae	Gladius Chub	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
122032	Kyphosus hawaiiensis	Kyphosus	Kyphosidae	Kyphosidae	Hawaiian Chub	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
615596	Kyphosus ocyurus	Kyphosus	Kyphosidae	Kyphosidae	Bluestriped Chub	0	42	False	False	False	ineligible	below_required_observation_threshold	15	0
131523	Kyphosus sectatrix	Kyphosus	Kyphosidae	Kyphosidae	Bermuda Chub	0	112	False	False	False	ineligible	below_required_observation_threshold	39	0
451299	Kyphosus sydneyanus	Kyphosus	Kyphosidae	Kyphosidae	Silver Drummer	0	54	False	False	False	ineligible	below_required_observation_threshold	19	0
615599	Neoscorpis lithophilus	Neoscorpis	Kyphosidae	Kyphosidae	Stone Bream	0	8	False	False	False	ineligible	below_required_observation_threshold	3	0
82355	Cheilinus undulatus	Cheilinus	Labridae	Labridae	Napoleon Wrasse	0	250	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	86	100
187233	Chlorurus spilurus	Chlorurus	Labridae	Labridae	Pacific Bullethead Parrotfish	0	456	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	158	100
52323	Coris gaimard	Coris	Labridae	Labridae	Yellowtail Coris	0	268	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	93	100
102045	Halichoeres hortulanus	Halichoeres	Labridae	Labridae	Checkerboard Wrasse	0	585	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	202	100
102580	Hemigymnus melapterus	Hemigymnus	Labridae	Labridae	Blackeye Thicklip	0	541	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	187	100
103901	Labroides dimidiatus	Labroides	Labridae	Labridae	Bluestreak Cleaner Wrasse	0	696	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	241	200
84175	Scarus ghobban	Scarus	Labridae	Labridae	Blue-barred Parrotfish	0	664	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	230	200
68025	Scarus niger	Scarus	Labridae	Labridae	Swarthy Parrotfish	0	375	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	130	100
52498	Scarus psittacus	Scarus	Labridae	Labridae	Palenose Parrotfish	0	340	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	118	100
83297	Scarus rubroviolaceus	Scarus	Labridae	Labridae	Redlip Parrotfish	0	513	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	177	100
67963	Thalassoma hardwicke	Thalassoma	Labridae	Labridae	Sixbar Wrasse	0	644	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	223	200
113980	Thalassoma lunare	Thalassoma	Labridae	Labridae	Moon Wrasse	0	773	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	267	200
112867	Sparisoma viride	Sparisoma	Labridae	Labridae	Stoplight Parrotfish	0	1057	True	False	True	broad_pretraining	global_licensed_abundance	366	300
49491	Thalassoma bifasciatum	Thalassoma	Labridae	Labridae	Caribbean Bluehead Wrasse	0	1191	True	False	True	broad_pretraining	global_licensed_abundance	412	300
50972	Thalassoma pavo	Thalassoma	Labridae	Labridae	Ornate Wrasse	0	1033	True	False	True	broad_pretraining	global_licensed_abundance	357	300
95820	Bodianus dictynna	Bodianus	Labridae	Labridae	Redfin Hogfish	0	94	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	33	0
95867	Bolbometopon muricatum	Bolbometopon	Labridae	Labridae	Bumphead Parrotfish	0	74	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	26	0
97637	Chlorurus bleekeri	Chlorurus	Labridae	Labridae	Bleeker's Parrotfish	0	225	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	78	0
102038	Halichoeres chrysus	Halichoeres	Labridae	Labridae	Canary Wrasse	0	76	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	26	0
102044	Halichoeres hartzfeldii	Halichoeres	Labridae	Labridae	Orangeline Wrasse	0	23	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	8	0
108074	Oxycheilinus bimaculatus	Oxycheilinus	Labridae	Labridae	Twospot Wrasse	0	102	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	35	0
112138	Scarus dimidiatus	Scarus	Labridae	Labridae	Yellow-barred Parrotfish	0	136	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	47	0
112165	Scarus spinus	Scarus	Labridae	Labridae	Greensnout Parrotfish	0	67	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	23	0
112167	Scarus tricolor	Scarus	Labridae	Labridae	Tricolour Parrotfish	0	63	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	22	0
57333	Bodianus diplotaenia	Bodianus	Labridae	Labridae	Mexican Hogfish	0	556	True	False	False	eligible_not_selected	scientist_family_quota_reached	192	0
49428	Bodianus rufus	Bodianus	Labridae	Labridae	Spanish Hogfish	0	303	True	False	False	eligible_not_selected	scientist_family_quota_reached	105	0
97307	Cheilinus chlorourus	Cheilinus	Labridae	Labridae	Floral Maori Wrasse	0	328	True	False	False	eligible_not_selected	scientist_family_quota_reached	113	0
97308	Cheilinus fasciatus	Cheilinus	Labridae	Labridae	Redbreast Maori Wrasse	0	300	True	False	False	eligible_not_selected	scientist_family_quota_reached	104	0
68028	Chlorurus sordidus	Chlorurus	Labridae	Labridae	Indian Bullethead Parrotfish	0	369	True	False	False	eligible_not_selected	scientist_family_quota_reached	128	0
50968	Coris julis	Coris	Labridae	Labridae	Mediterranean Rainbow Wrasse	0	688	True	False	False	eligible_not_selected	scientist_family_quota_reached	238	0
100036	Epibulus insidiator	Epibulus	Labridae	Labridae	Slingjaw Wrasse	0	406	True	False	False	eligible_not_selected	scientist_family_quota_reached	140	0
52508	Gomphosus varius	Gomphosus	Labridae	Labridae	Bird Wrasse	0	492	True	False	False	eligible_not_selected	scientist_family_quota_reached	170	0
49272	Halichoeres bivittatus	Halichoeres	Labridae	Labridae	Slippery Dick	0	687	True	False	False	eligible_not_selected	scientist_family_quota_reached	238	0
49946	Halichoeres garnoti	Halichoeres	Labridae	Labridae	Yellowhead Wrasse	0	431	True	False	False	eligible_not_selected	scientist_family_quota_reached	149	0
102080	Halichoeres scapularis	Halichoeres	Labridae	Labridae	Zigzag Wrasse	0	256	True	False	False	eligible_not_selected	scientist_family_quota_reached	89	0
102088	Halichoeres trimaculatus	Halichoeres	Labridae	Labridae	Threespot Wrasse	0	338	True	False	False	eligible_not_selected	scientist_family_quota_reached	117	0
107180	Notolabrus celidotus	Notolabrus	Labridae	Labridae	Spotty	0	259	True	False	False	eligible_not_selected	scientist_family_quota_reached	90	0
63597	Novaculichthys taeniourus	Novaculichthys	Labridae	Labridae	Rockmover Wrasse	0	290	True	False	False	eligible_not_selected	scientist_family_quota_reached	100	0
112145	Scarus frenatus	Scarus	Labridae	Labridae	Sixband Parrotfish	0	322	True	False	False	eligible_not_selected	scientist_family_quota_reached	111	0
49690	Scarus iseri	Scarus	Labridae	Labridae	Striped Parrotfish	0	536	True	False	False	eligible_not_selected	scientist_family_quota_reached	185	0
112166	Scarus taeniopterus	Scarus	Labridae	Labridae	Princess Parrotfish	0	332	True	False	False	eligible_not_selected	scientist_family_quota_reached	115	0
112169	Scarus vetula	Scarus	Labridae	Labridae	Queen Parrotfish	0	383	True	False	False	eligible_not_selected	scientist_family_quota_reached	133	0
112858	Sparisoma aurofrenatum	Sparisoma	Labridae	Labridae	Redband Parrotfish	0	502	True	False	False	eligible_not_selected	scientist_family_quota_reached	174	0
112860	Sparisoma cretense	Sparisoma	Labridae	Labridae	European Parrotfish	0	823	True	False	False	eligible_not_selected	scientist_family_quota_reached	285	0
112864	Sparisoma rubripinne	Sparisoma	Labridae	Labridae	Yellowtail Parrotfish	0	300	True	False	False	eligible_not_selected	scientist_family_quota_reached	104	0
52554	Symphodus tinca	Symphodus	Labridae	Labridae	East Atlantic Peacock Wrasse	0	463	True	False	False	eligible_not_selected	scientist_family_quota_reached	160	0
1561489	Thalassoma amblycephalum	Thalassoma	Labridae	Labridae	Blue-headed Wrasse	0	331	True	False	False	eligible_not_selected	scientist_family_quota_reached	115	0
113973	Thalassoma duperrey	Thalassoma	Labridae	Labridae	Saddle Wrasse	0	290	True	False	False	eligible_not_selected	scientist_family_quota_reached	100	0
49493	Thalassoma lucasanum	Thalassoma	Labridae	Labridae	Cortez Rainbow Wrasse	0	804	True	False	False	eligible_not_selected	scientist_family_quota_reached	278	0
113981	Thalassoma lutescens	Thalassoma	Labridae	Labridae	Sunset Wrasse	0	392	True	False	False	eligible_not_selected	scientist_family_quota_reached	136	0
113985	Thalassoma purpureum	Thalassoma	Labridae	Labridae	Surge Wrasse	0	262	True	False	False	eligible_not_selected	scientist_family_quota_reached	91	0
113987	Thalassoma rueppellii	Thalassoma	Labridae	Labridae	Klunzinger's Wrasse	0	273	True	False	False	eligible_not_selected	scientist_family_quota_reached	94	0
93136	Achoerodus gouldii	Achoerodus	Labridae	Labridae	Western Blue Groper	0	13	False	False	False	ineligible	below_required_observation_threshold	4	0
93137	Achoerodus viridis	Achoerodus	Labridae	Labridae	Eastern Blue Groper	0	181	False	False	False	ineligible	below_required_observation_threshold	63	0
94016	Anampses caeruleopunctatus	Anampses	Labridae	Labridae	Bluespotted Wrasse	0	57	False	False	False	ineligible	below_required_observation_threshold	20	0
94017	Anampses chrysocephalus	Anampses	Labridae	Labridae	Psychedelic Wrasse	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
94018	Anampses cuvier	Anampses	Labridae	Labridae	Pearl Wrasse	0	21	False	False	False	ineligible	below_required_observation_threshold	7	0
94019	Anampses elegans	Anampses	Labridae	Labridae	Elegant Wrasse	0	79	False	False	False	ineligible	below_required_observation_threshold	27	0
94020	Anampses femininus	Anampses	Labridae	Labridae	Bluetail Wrasse	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
94021	Anampses geographicus	Anampses	Labridae	Labridae	Scribbled Wrasse	0	11	False	False	False	ineligible	below_required_observation_threshold	4	0
94023	Anampses lineatus	Anampses	Labridae	Labridae	Lined Wrasse	0	14	False	False	False	ineligible	below_required_observation_threshold	5	0
94024	Anampses melanurus	Anampses	Labridae	Labridae	White-spotted Wrasse	0	9	False	False	False	ineligible	below_required_observation_threshold	3	0
94025	Anampses meleagrides	Anampses	Labridae	Labridae	Yellowtail Wrasse	0	57	False	False	False	ineligible	below_required_observation_threshold	20	0
94026	Anampses neoguinaicus	Anampses	Labridae	Labridae	Blackback Wrasse	0	56	False	False	False	ineligible	below_required_observation_threshold	19	0
94027	Anampses twistii	Anampses	Labridae	Labridae	Yellowbreast Wrasse	0	79	False	False	False	ineligible	below_required_observation_threshold	27	0
94057	Anchichoerops natalensis	Anchichoerops	Labridae	Labridae	Natal Wrasse	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
94968	Austrolabrus maculatus	Austrolabrus	Labridae	Labridae	Blackspotted Wrasse	0	24	False	False	False	ineligible	below_required_observation_threshold	8	0
121216	Bodianus albotaeniatus	Bodianus	Labridae	Labridae	Hawaiian Hogfish	0	26	False	False	False	ineligible	below_required_observation_threshold	9	0
95812	Bodianus anthioides	Bodianus	Labridae	Labridae	Lyretail Hogfish	0	77	False	False	False	ineligible	below_required_observation_threshold	27	0
623908	Bodianus atrolumbus	Bodianus	Labridae	Labridae	Palebar Hogfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
95813	Bodianus axillaris	Bodianus	Labridae	Labridae	Axilspot Hogfish	0	114	False	False	False	ineligible	below_required_observation_threshold	39	0
95815	Bodianus bilunulatus	Bodianus	Labridae	Labridae	Saddleback Hogfish	0	28	False	False	False	ineligible	below_required_observation_threshold	10	0
95816	Bodianus bimaculatus	Bodianus	Labridae	Labridae	Twospot Pigfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
1439752	Bodianus brasiliensis	Bodianus	Labridae	Labridae	Brazilian Creole Wrasse	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
1439814	Bodianus darwini	Bodianus	Labridae	Labridae	Goldspot Sheephead	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
95819	Bodianus diana	Bodianus	Labridae	Labridae	Diana's Hogfish	0	52	False	False	False	ineligible	below_required_observation_threshold	18	0
95821	Bodianus eclancheri	Bodianus	Labridae	Labridae	Harlequin Wrasse	0	16	False	False	False	ineligible	below_required_observation_threshold	6	0
95822	Bodianus flavifrons	Bodianus	Labridae	Labridae	Masked Pigfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
95824	Bodianus frenchii	Bodianus	Labridae	Labridae	Foxfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
95827	Bodianus loxozonus	Bodianus	Labridae	Labridae	Blackfin Hogfish	0	19	False	False	False	ineligible	below_required_observation_threshold	7	0
95828	Bodianus macrognathos	Bodianus	Labridae	Labridae	Giant Hogfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
95831	Bodianus mesothorax	Bodianus	Labridae	Labridae	Blackbelt Hogfish	0	136	False	False	False	ineligible	below_required_observation_threshold	47	0
95832	Bodianus neilli	Bodianus	Labridae	Labridae	Bay of Bengal Hogfish	0	9	False	False	False	ineligible	below_required_observation_threshold	3	0
95835	Bodianus oxycephalus	Bodianus	Labridae	Labridae	Nagasaki hogfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
1439789	Bodianus parrae	Bodianus	Labridae	Labridae	Creole Wrasse	0	212	False	False	False	ineligible	below_required_observation_threshold	73	0
95837	Bodianus perditio	Bodianus	Labridae	Labridae	Goldspot Pigfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
49430	Bodianus pulchellus	Bodianus	Labridae	Labridae	Spotfin Hogfish	0	12	False	False	False	ineligible	below_required_observation_threshold	4	0
1439813	Bodianus pulcher	Bodianus	Labridae	Labridae	California Sheephead	0	87	False	False	False	ineligible	below_required_observation_threshold	30	0
50971	Bodianus scrofa	Bodianus	Labridae	Labridae	Barred Hogfish	0	14	False	False	False	ineligible	below_required_observation_threshold	5	0
95843	Bodianus speciosus	Bodianus	Labridae	Labridae	Blackbar Hogfish	0	8	False	False	False	ineligible	below_required_observation_threshold	3	0
95847	Bodianus unimaculatus	Bodianus	Labridae	Labridae	Eastern Pigfish	0	43	False	False	False	ineligible	below_required_observation_threshold	15	0
96498	Calotomus carolinus	Calotomus	Labridae	Labridae	Star-eye Parrotfish	0	103	False	False	False	ineligible	below_required_observation_threshold	36	0
96499	Calotomus japonicus	Calotomus	Labridae	Labridae	Japanese Parrotfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
96500	Calotomus spinidens	Calotomus	Labridae	Labridae	Spinytooth Parrotfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
96501	Calotomus viridescens	Calotomus	Labridae	Labridae	Dotted Parrotfish	0	42	False	False	False	ineligible	below_required_observation_threshold	15	0
96913	Centrolabrus exoletus	Centrolabrus	Labridae	Labridae	Small-mouthed Wrasse	0	28	False	False	False	ineligible	below_required_observation_threshold	10	0
97097	Cetoscarus bicolor	Cetoscarus	Labridae	Labridae	Bicolour Parrotfish	0	31	False	False	False	ineligible	below_required_observation_threshold	11	0
97098	Cetoscarus ocellatus	Cetoscarus	Labridae	Labridae	Spotted Parrotfish	0	215	False	False	False	ineligible	below_required_observation_threshold	74	0
97306	Cheilinus abudjubbe	Cheilinus	Labridae	Labridae	Abudjubbe Wrasse	0	39	False	False	False	ineligible	below_required_observation_threshold	13	0
97309	Cheilinus lunulatus	Cheilinus	Labridae	Labridae	Broomtail Wrasse	0	175	False	False	False	ineligible	below_required_observation_threshold	61	0
97310	Cheilinus oxycephalus	Cheilinus	Labridae	Labridae	Snooty Wrasse	0	17	False	False	False	ineligible	below_required_observation_threshold	6	0
187227	Cheilinus quinquecinctus	Cheilinus	Labridae	Labridae	Red Sea Redbreasted Wrasse	0	55	False	False	False	ineligible	below_required_observation_threshold	19	0
97311	Cheilinus trilobatus	Cheilinus	Labridae	Labridae	Tripletail Maori Wrasse	0	249	False	False	False	ineligible	below_required_observation_threshold	86	0
97312	Cheilio inermis	Cheilio	Labridae	Labridae	Cigar Wrasse	0	228	False	False	False	ineligible	below_required_observation_threshold	79	0
97636	Chlorurus atrilunula	Chlorurus	Labridae	Labridae	Bluemoon Parrotfish	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
97638	Chlorurus bowersi	Chlorurus	Labridae	Labridae	Bowers' Parrotfish	0	18	False	False	False	ineligible	below_required_observation_threshold	6	0
97639	Chlorurus capistratoides	Chlorurus	Labridae	Labridae	Pink-margined Parrotfish	0	33	False	False	False	ineligible	below_required_observation_threshold	11	0
97640	Chlorurus cyanescens	Chlorurus	Labridae	Labridae	Saddled Parrotfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97641	Chlorurus enneacanthus	Chlorurus	Labridae	Labridae	Captain Parrotfish	0	17	False	False	False	ineligible	below_required_observation_threshold	6	0
97642	Chlorurus frontalis	Chlorurus	Labridae	Labridae	Reefcrest Parrotfish	0	21	False	False	False	ineligible	below_required_observation_threshold	7	0
97643	Chlorurus genazonatus	Chlorurus	Labridae	Labridae	Purplestreak Parrotfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
68027	Chlorurus gibbus	Chlorurus	Labridae	Labridae	Red Sea Steephead Parrotfish	0	80	False	False	False	ineligible	below_required_observation_threshold	28	0
49930	Chlorurus japanensis	Chlorurus	Labridae	Labridae	Redtail Parrotfish	0	26	False	False	False	ineligible	below_required_observation_threshold	9	0
68026	Chlorurus microrhinos	Chlorurus	Labridae	Labridae	Steephead Parrotfish	0	200	False	False	False	ineligible	below_required_observation_threshold	69	0
97645	Chlorurus perspicillatus	Chlorurus	Labridae	Labridae	Spectacled Parrotfish	0	14	False	False	False	ineligible	below_required_observation_threshold	5	0
97646	Chlorurus rhakoura	Chlorurus	Labridae	Labridae	Raggedfin Parrotfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
97647	Chlorurus strongylocephalus	Chlorurus	Labridae	Labridae	Roundhead Parrotfish	0	61	False	False	False	ineligible	below_required_observation_threshold	21	0
97648	Chlorurus troschelii	Chlorurus	Labridae	Labridae	Greenhead Parrotfish	0	13	False	False	False	ineligible	below_required_observation_threshold	4	0
97649	Choerodon anchorago	Choerodon	Labridae	Labridae	Anchor Tuskfish	0	133	False	False	False	ineligible	below_required_observation_threshold	46	0
97650	Choerodon azurio	Choerodon	Labridae	Labridae	Azurio Tuskfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
97651	Choerodon cauteroma	Choerodon	Labridae	Labridae	Bluespotted Tuskfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97652	Choerodon cephalotes	Choerodon	Labridae	Labridae	Purple Tuskfish	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97653	Choerodon cyanodus	Choerodon	Labridae	Labridae	Blue Tuskfish	0	12	False	False	False	ineligible	below_required_observation_threshold	4	0
97654	Choerodon fasciatus	Choerodon	Labridae	Labridae	Harlequin Tuskfish	0	23	False	False	False	ineligible	below_required_observation_threshold	8	0
97657	Choerodon graphicus	Choerodon	Labridae	Labridae	Graphic Tuskfish	0	26	False	False	False	ineligible	below_required_observation_threshold	9	0
97659	Choerodon jordani	Choerodon	Labridae	Labridae	Blackwedge Tuskfish	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97665	Choerodon robustus	Choerodon	Labridae	Labridae	Robust Tuskfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97666	Choerodon rubescens	Choerodon	Labridae	Labridae	Baldchin Groper	0	7	False	False	False	ineligible	below_required_observation_threshold	2	0
97667	Choerodon schoenleinii	Choerodon	Labridae	Labridae	Blackspot Tuskfish	0	20	False	False	False	ineligible	below_required_observation_threshold	7	0
1316653	Choerodon typus	Choerodon	Labridae	Labridae		0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97672	Choerodon zosterophorus	Choerodon	Labridae	Labridae	Darkstripe Tuskfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
871123	Cirrhilabrus africanus	Cirrhilabrus	Labridae	Labridae	African Longfin Fairy Wrasse	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97829	Cirrhilabrus aurantidorsalis	Cirrhilabrus	Labridae	Labridae	Orange-back wrasse	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
97830	Cirrhilabrus balteatus	Cirrhilabrus	Labridae	Labridae	girdled wrasse	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97832	Cirrhilabrus beauperryi	Cirrhilabrus	Labridae	Labridae	Melanesian Fairy Wrasse	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
1272212	Cirrhilabrus chaliasi	Cirrhilabrus	Labridae	Labridae	Ruby-headed Fairy Wrasse	0	9	False	False	False	ineligible	below_required_observation_threshold	3	0
871124	Cirrhilabrus cyanogularis	Cirrhilabrus	Labridae	Labridae	Blue-throated fairy-wrasse	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97838	Cirrhilabrus cyanopleura	Cirrhilabrus	Labridae	Labridae	Blueside Wrasse	0	62	False	False	False	ineligible	below_required_observation_threshold	21	0
97840	Cirrhilabrus exquisitus	Cirrhilabrus	Labridae	Labridae	Exquisite Wrasse	0	47	False	False	False	ineligible	below_required_observation_threshold	16	0
97843	Cirrhilabrus joanallenae	Cirrhilabrus	Labridae	Labridae	Joan's fairy-wrasse	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97848	Cirrhilabrus laboutei	Cirrhilabrus	Labridae	Labridae	Laboute's Wrasse	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97850	Cirrhilabrus lineatus	Cirrhilabrus	Labridae	Labridae	Lavender Wrasse	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
